,pais_id,pais,provincia_id,provincia,departamento_id,departamento,prov_depto,año,mes,modelo,actividad,referencia,margen_bruto_($/ha),resultado_neto_($/ha),ingreso_neto_($/ha),gastos_directos_($/ha),costos_indirectos_($/ha),eficiencia_stock_(%),producción_(kg/ha),destete_(%),carga_(kg/ha)
132,32,Argentina,42,La Pampa,154,Utracan,42154,2018,2,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,335,170,488,152,165,29,17,65,59
133,32,Argentina,74,San Luis,7,Ayacucho,74007,2018,2,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,335,170,488,152,165,29,17,65,59
134,32,Argentina,74,San Luis,14,Belgrano,74014,2018,2,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,335,170,488,152,165,29,17,65,59
135,32,Argentina,74,San Luis,49,Junin,74049,2018,2,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,335,170,488,152,165,29,17,65,59
136,32,Argentina,74,San Luis,63,Libertador General San Martin,74063,2018,2,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,335,170,488,152,165,29,17,65,59
137,32,Argentina,42,La Pampa,70,Guatrache,42070,2018,2,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,661,388,1019,358,273,31,34,70,109
138,32,Argentina,42,La Pampa,98,Loventue,42098,2018,2,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,661,388,1019,358,273,31,34,70,109
139,32,Argentina,42,La Pampa,140,Toay,42140,2018,2,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,661,388,1019,358,273,31,34,70,109
140,32,Argentina,74,San Luis,28,Chacabuco,74028,2018,2,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,661,388,1019,358,273,31,34,70,109
141,32,Argentina,74,San Luis,21,Coronel Pringles,74021,2018,2,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,661,388,1019,358,273,31,34,70,109
142,32,Argentina,74,San Luis,56,La Capital,74056,2018,2,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,661,388,1019,358,273,31,34,70,109
143,32,Argentina,6,Buenos Aires,7,Adolfo Alsina,6007,2018,2,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1210,709,1936,726,500,35,65,75,186
144,32,Argentina,6,Buenos Aires,154,Carlos Tejedor,6154,2018,2,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1210,709,1936,726,500,35,65,75,186
145,32,Argentina,6,Buenos Aires,392,General Villegas,6392,2018,2,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1210,709,1936,726,500,35,65,75,186
146,32,Argentina,6,Buenos Aires,399,Guamini,6399,2018,2,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1210,709,1936,726,500,35,65,75,186
147,32,Argentina,6,Buenos Aires,616,Pellegrini,6616,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
148,32,Argentina,6,Buenos Aires,679,Rivadavia,6679,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
149,32,Argentina,6,Buenos Aires,721,Salliquelo,6721,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
150,32,Argentina,6,Buenos Aires,826,Trenque Lauquen,6826,2018,2,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1210,709,1936,726,500,35,65,75,186
151,32,Argentina,6,Buenos Aires,847,Tres Lomas,6847,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
152,32,Argentina,14,Cordoba,35,General Roca,14035,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
153,32,Argentina,14,Cordoba,98,Rio Cuarto,14098,2018,2,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1210,709,1936,726,500,35,65,75,186
154,32,Argentina,42,La Pampa,7,Atreuco,42007,2018,2,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1210,709,1936,726,500,35,65,75,186
155,32,Argentina,42,La Pampa,21,Capital,42021,2018,2,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1210,709,1936,726,500,35,65,75,186
156,32,Argentina,42,La Pampa,28,Catrilo,42028,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
157,32,Argentina,42,La Pampa,56,Chapaleufu,42056,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
158,32,Argentina,42,La Pampa,35,Conhelo,42035,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
159,32,Argentina,42,La Pampa,105,Maraco,42105,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
160,32,Argentina,42,La Pampa,119,Quemu Quemu,42119,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
161,32,Argentina,42,La Pampa,126,Rancul,42126,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
162,32,Argentina,42,La Pampa,133,Realico,42133,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
163,32,Argentina,42,La Pampa,147,Trenel,42147,2018,2,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2293,-230,5956,3663,2522,53,260,-99999,492
164,32,Argentina,74,San Luis,35,General Pedernera,74035,2018,2,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1210,709,1936,726,500,35,65,75,186
165,32,Argentina,74,San Luis,42,Gobernador Dupuy,74042,2018,2,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1210,709,1936,726,500,35,65,75,186
166,32,Argentina,66,Salta,14,Cachi,66014,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
167,32,Argentina,66,Salta,21,Cafayate,66021,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
168,32,Argentina,66,Salta,28,Capital,66028,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
169,32,Argentina,66,Salta,35,Cerrillos,66035,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
170,32,Argentina,66,Salta,49,General Guemes,66049,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
171,32,Argentina,66,Salta,56,General Jose De San Martin,66056,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
172,32,Argentina,66,Salta,63,Guachipas,66063,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
173,32,Argentina,66,Salta,77,La Caldera,66077,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
174,32,Argentina,66,Salta,84,La Candelaria,66084,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
175,32,Argentina,66,Salta,91,La Poma,66091,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
176,32,Argentina,66,Salta,98,La Vi�a,66098,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
177,32,Argentina,66,Salta,140,Rosario De La Frontera,66140,2018,2,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,319,11,493,173,308,24,17,55,71
178,32,Argentina,82,Santa Fe,7,Belgrano,82007,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
179,32,Argentina,82,Santa Fe,21,Castellanos,82021,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
180,32,Argentina,82,Santa Fe,56,Iriondo,82056,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
181,32,Argentina,82,Santa Fe,63,La Capital,82063,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
182,32,Argentina,82,Santa Fe,70,Las Colonias,82070,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
183,32,Argentina,82,Santa Fe,84,Rosario,82084,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
184,32,Argentina,82,Santa Fe,91,San Cristobal,82091,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
185,32,Argentina,82,Santa Fe,105,San Jeronimo,82105,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
186,32,Argentina,82,Santa Fe,119,San Lorenzo,82119,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
187,32,Argentina,82,Santa Fe,126,San Martin,82126,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
188,32,Argentina,86,Santiago Del Estero,154,Rivadavia,86154,2018,2,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1731,352,3048,1317,1379,39,125,-99999,322
189,32,Argentina,86,Santiago Del Estero,7,Aguirre,86007,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
190,32,Argentina,86,Santiago Del Estero,21,Atamisqui,86021,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
191,32,Argentina,86,Santiago Del Estero,28,Avellaneda,86028,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
192,32,Argentina,86,Santiago Del Estero,42,Belgrano,86042,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
193,32,Argentina,86,Santiago Del Estero,49,Capital,86049,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
194,32,Argentina,86,Santiago Del Estero,63,Choya,86063,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
195,32,Argentina,86,Santiago Del Estero,70,Figueroa,86070,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
196,32,Argentina,86,Santiago Del Estero,84,Guayasan,86084,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
197,32,Argentina,86,Santiago Del Estero,91,Jimenez,86091,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
198,32,Argentina,86,Santiago Del Estero,98,Juan F. Ibarra,86098,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
199,32,Argentina,86,Santiago Del Estero,35,La Banda,86035,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
200,32,Argentina,86,Santiago Del Estero,105,Loreto,86105,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
201,32,Argentina,86,Santiago Del Estero,112,Mitre,86112,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
202,32,Argentina,86,Santiago Del Estero,126,Ojo De Agua,86126,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
203,32,Argentina,86,Santiago Del Estero,133,Pellegrini,86133,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
204,32,Argentina,86,Santiago Del Estero,140,Quebrachos,86140,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
205,32,Argentina,86,Santiago Del Estero,161,Robles,86161,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
206,32,Argentina,86,Santiago Del Estero,168,Salavina,86168,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
207,32,Argentina,86,Santiago Del Estero,175,San Martin,86175,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
208,32,Argentina,86,Santiago Del Estero,182,Sarmiento,86182,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
209,32,Argentina,86,Santiago Del Estero,189,Silipica,86189,2018,2,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,567,79,806,239,488,27,27,60,101
210,32,Argentina,26,Chubut,56,Languineo,26056,2018,2,patagonia - precordillera,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,86,-33,214,128,118,37,7,70,19
211,32,Argentina,26,Chubut,98,Tehuelches,26098,2018,2,patagonia - precordillera,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,86,-33,214,128,118,37,7,70,19
212,32,Argentina,26,Chubut,84,Rio Senguer,26084,2018,2,patagonia - precordillera,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,86,-33,214,128,118,37,7,70,19
213,32,Argentina,62,Rio Negro,28,Conesa,62028,2018,2,patagonia - monte oriental,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,127,-5,254,127,132,26,8,60,32
214,32,Argentina,62,Rio Negro,7,Adolfo Alsina,62007,2018,2,patagonia - monte oriental,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,127,-5,254,127,132,26,8,60,32
215,32,Argentina,62,Rio Negro,14,Avellaneda,62014,2018,2,patagonia - monte oriental,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,127,-5,254,127,132,26,8,60,32
216,32,Argentina,62,Rio Negro,63,Pichi Mahuida,62063,2018,2,patagonia - monte oriental,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,127,-5,254,127,132,26,8,60,32
217,32,Argentina,18,Corrientes,147,San Martin,18147,2018,2,corrientes nor-este,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,484,249,798,314,235,20,29,50,144
218,32,Argentina,18,Corrientes,56,General Alvear,18056,2018,2,corrientes nor-este,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,484,249,798,314,235,20,29,50,144
219,32,Argentina,18,Corrientes,35,Curuzu Cuatia,18035,2018,2,corrientes centro sur,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1476,1153,1885,409,323,29,63,67,215
220,32,Argentina,18,Corrientes,105,Mercedes,18105,2018,2,corrientes centro sur,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1476,1153,1885,409,323,29,63,67,215
221,32,Argentina,18,Corrientes,175,Sauce,18175,2018,2,corrientes centro sur,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1476,1153,1885,409,323,29,63,67,215
222,32,Argentina,6,Buenos Aires,466,Lezama,6466,2018,2,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2425,1095,2849,424,1330,31,92,72,293
223,32,Argentina,6,Buenos Aires,105,Bolivar,6105,2017,11,buenos aires centro-sudoeste,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1630,155,3246,1616,1476,35,117,69,336
224,32,Argentina,6,Buenos Aires,231,Daireaux,6231,2017,11,buenos aires centro-sudoeste,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1630,155,3246,1616,1476,35,117,69,336
225,32,Argentina,6,Buenos Aires,203,Coronel Suarez,6203,2017,11,buenos aires centro-sudoeste,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1630,155,3246,1616,1476,35,117,69,336
226,32,Argentina,14,Cordoba,42,General San Martin,14042,2017,11,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1965,418,4263,2298,1547,36,157,65,436
227,32,Argentina,14,Cordoba,56,Juarez Celman,14056,2017,11,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1965,418,4263,2298,1547,36,157,65,436
228,32,Argentina,14,Cordoba,63,Marcos Juarez,14063,2017,11,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1965,418,4263,2298,1547,36,157,65,436
229,32,Argentina,14,Cordoba,84,Presidente Roque Saenz Pe�a,14084,2017,11,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1965,418,4263,2298,1547,36,157,65,436
230,32,Argentina,14,Cordoba,105,Rio Primero,14105,2017,11,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1965,418,4263,2298,1547,36,157,65,436
231,32,Argentina,14,Cordoba,119,Rio Segundo,14119,2017,11,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1965,418,4263,2298,1547,36,157,65,436
232,32,Argentina,14,Cordoba,140,San Justo,14140,2017,11,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1965,418,4263,2298,1547,36,157,65,436
233,32,Argentina,14,Cordoba,161,Tercero Arriba,14161,2017,11,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1965,418,4263,2298,1547,36,157,65,436
234,32,Argentina,14,Cordoba,182,Union,14182,2017,11,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1965,418,4263,2298,1547,36,157,65,436
235,32,Argentina,22,Chaco,105,9 De Julio,22105,2017,11,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,520,47,1193,673,473,24,46,60,195
236,32,Argentina,22,Chaco,28,Chacabuco,22028,2017,11,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,520,47,1193,673,473,24,46,60,195
237,32,Argentina,22,Chaco,49,General Belgrano,22049,2017,11,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,520,47,1193,673,473,24,46,60,195
238,32,Argentina,22,Chaco,119,Presidencia De La Plaza,22119,2017,11,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,520,47,1193,673,473,24,46,60,195
239,32,Argentina,22,Chaco,140,San Fernando,22140,2017,11,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,520,47,1193,673,473,24,46,60,195
240,32,Argentina,22,Chaco,154,Sargento Cabral,22154,2017,11,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,520,47,1193,673,473,24,46,60,195
241,32,Argentina,22,Chaco,161,Tapenaga,22161,2017,11,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,520,47,1193,673,473,24,46,60,195
242,32,Argentina,22,Chaco,126,1 De Mayo,22126,2017,11,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,606,188,814,209,418,23,28,60,122
243,32,Argentina,22,Chaco,36,12 De Octubre,22036,2017,11,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,606,188,814,209,418,23,28,60,122
244,32,Argentina,22,Chaco,39,2 De Abril,22039,2017,11,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,606,188,814,209,418,23,28,60,122
245,32,Argentina,22,Chaco,168,25 De Mayo,22168,2017,11,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,606,188,814,209,418,23,28,60,122
246,32,Argentina,22,Chaco,14,Bermejo,22014,2017,11,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,606,188,814,209,418,23,28,60,122
247,32,Argentina,22,Chaco,21,Comandante Fernandez,22021,2017,11,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,606,188,814,209,418,23,28,60,122
248,32,Argentina,22,Chaco,43,Fray Justo Santa Maria De Oro,22043,2017,11,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,606,188,814,209,418,23,28,60,122
